lot_id,item_code,item_type,sku,block_id,qty,uom,need_by,consume_at,duration_h,operation,department,machines,min_aging_h,max_aging_h,pooled,member_blocks,sub
L001044,R158,FINAL COMPOUND,1325215813079TUNE3,B00717,675.0,KG,2026-04-11 23:00:00+05:30,2026-04-11 13:42:11.370000+05:30,0.096,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00717"", ""B00808"", ""B00897"", ""B01345"", ""B01523"", ""B01701"", ""B01879"", ""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880"", ""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001045,T1333,FINAL COMPOUND,1325215813079TUNE3,B00717,2200.0,KG,2026-04-11 23:00:00+05:30,2026-04-11 13:35:57.064137+05:30,0.36166666666666664,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00717"", ""B00808"", ""B00897"", ""B01345"", ""B01523"", ""B01701"", ""B01879"", ""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880"", ""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001046,T15,FINAL COMPOUND,1325215813079TUNE3,B00717,660.0,KG,2026-04-11 23:00:00+05:30,2026-04-11 13:35:57.064137+05:30,0.1085,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00717"", ""B00808"", ""B00897"", ""B01345"", ""B01523"", ""B01701"", ""B01879"", ""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880"", ""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001047,T435M,FINAL COMPOUND,1325215813079TUNE3,B00717,460.0,KG,2026-04-11 23:00:00+05:30,2026-04-11 13:35:57.064137+05:30,0.06966666666666667,FINAL MIXING,FINAL MIXING,F270,4.0,120.0,True,"[""B00717"", ""B00808"", ""B00897"", ""B01345"", ""B01523"", ""B01701"", ""B01879"", ""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880"", ""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881"", ""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882""]",0
L001048,B1-PBLT001,Steel Belt,1325215813079TUNE3,B00718,483.0,NOS,2026-04-12 07:00:00+05:30,2026-04-12 03:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001049,B2-PBLT001,Steel Belt,1325215813079TUNE3,B00718,483.0,NOS,2026-04-12 07:00:00+05:30,2026-04-12 03:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001050,BA13001,Bead Apex,1325215813079TUNE3,B00718,1932.0,NOS,2026-04-12 07:00:00+05:30,2026-04-12 03:57:59.039999+05:30,6.171666666666667,BEAD APEXING,BEAD APEXING,"""201"",""202"","" 0301""",0.0,72.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880"", ""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001051,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,B00718,9726171.0,MM,2026-04-12 07:00:00+05:30,2026-04-12 03:59:59.040000+05:30,0.016666666666666666,CAP PLY SLITTER,CAP PLY SLITTER,"""701"",""702""",0.0,4.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001052,CPJ120,CALANDARED ROLL,1325215813079TUNE3,B00718,189210.9882352941,MM,2026-04-12 07:00:00+05:30,2026-04-11 23:40:23.039999+05:30,0.07883791176470586,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001053,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,B00718,48300.0,MM,2026-04-12 07:00:00+05:30,2026-04-12 03:53:59.040000+05:30,0.025967741935483866,FOUR ROLL CALENDAR,CALENDERING,"""901""",0.0,4.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001054,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,B00718,229356.0,MM,2026-04-12 07:00:00+05:30,2026-04-12 03:40:23.039999+05:30,0.12742,EDGE GUM,SLITTER,"""601""",0.0,24.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001055,HS108,FINAL COMPOUND,1325215813079TUNE3,B00718,440.0,KG,2026-04-12 07:00:00+05:30,2026-04-11 23:21:32.039999+05:30,0.06666666666666667,FINAL MIXING,FINAL MIXING,F270,4.0,120.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880"", ""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881"", ""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882""]",0
L001056,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,B00718,181774.7913669065,MM,2026-04-12 07:00:00+05:30,2026-04-11 23:40:23.039999+05:30,0.0721328537170264,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001057,IL007,Inner Liner,1325215813079TUNE3,B00718,483000.0,MM,2026-04-12 07:00:00+05:30,2026-04-11 21:54:59.039999+05:30,0.322,RHC,CALENDERING,"""1101""",6.0,72.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001058,PBP143,Ply,1325215813079TUNE3,B00718,483.0,NOS,2026-04-12 07:00:00+05:30,2026-04-12 03:54:59.039999+05:30,0.5366666666666667,PLY CUTTER,PLY CUTTER,"""1103""",0.0,24.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880""]",0
L001059,SWRS103,SideWall,1325215813079TUNE3,B00718,1173690.0000000002,MM,2026-04-12 07:00:00+05:30,2026-04-12 01:54:59.039999+05:30,0.6520500000000002,EXTRUSION,EXTRUDER,"""1001""",2.0,72.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880"", ""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001060,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,B00718,1637370.0,MM,2026-04-12 07:00:00+05:30,2026-04-12 01:49:59.039999+05:30,0.9410172413793103,EXTRUSION,EXTRUDER,"""1002""",2.0,72.0,True,"[""B00718"", ""B00809"", ""B00898"", ""B01346"", ""B01524"", ""B01702"", ""B01880"", ""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001061,B1-PBLT001,Steel Belt,1325215813079TUNE3,B00719,483.0,NOS,2026-04-12 15:00:00+05:30,2026-04-12 11:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001062,B2-PBLT001,Steel Belt,1325215813079TUNE3,B00719,483.0,NOS,2026-04-12 15:00:00+05:30,2026-04-12 11:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001063,B460,FINAL COMPOUND,1325215813079TUNE3,B00719,660.0,KG,2026-04-12 15:00:00+05:30,2026-04-12 03:29:23.039999+05:30,0.1125,FINAL MIXING,FINAL MIXING,F270,4.0,96.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881"", ""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882""]",0
L001064,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,B00719,9726171.0,MM,2026-04-12 15:00:00+05:30,2026-04-12 11:59:59.040000+05:30,0.016666666666666666,CAP PLY SLITTER,CAP PLY SLITTER,"""701"",""702""",0.0,4.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001065,CPJ120,CALANDARED ROLL,1325215813079TUNE3,B00719,189210.9882352941,MM,2026-04-12 15:00:00+05:30,2026-04-12 07:40:23.039999+05:30,0.07883791176470586,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001066,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,B00719,48300.0,MM,2026-04-12 15:00:00+05:30,2026-04-12 11:53:59.040000+05:30,0.025967741935483866,FOUR ROLL CALENDAR,CALENDERING,"""901""",0.0,4.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001067,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,B00719,229356.0,MM,2026-04-12 15:00:00+05:30,2026-04-12 11:40:23.039999+05:30,0.12742,EDGE GUM,SLITTER,"""601""",0.0,24.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001068,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,B00719,181774.7913669065,MM,2026-04-12 15:00:00+05:30,2026-04-12 07:40:23.039999+05:30,0.0721328537170264,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001069,IL007,Inner Liner,1325215813079TUNE3,B00719,483000.0,MM,2026-04-12 15:00:00+05:30,2026-04-12 05:54:59.039999+05:30,0.322,RHC,CALENDERING,"""1101""",6.0,72.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001070,MB231,MASTER COMPOUND,1325215813079TUNE3,B00719,730.0,KG,2026-04-12 15:00:00+05:30,2026-04-11 19:16:47.639999+05:30,0.09166666666666666,MASTER MIXING,MASTER MIXING,"430-2,430-1",4.0,96.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881"", ""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882""]",0
L001071,PBP143,Ply,1325215813079TUNE3,B00719,483.0,NOS,2026-04-12 15:00:00+05:30,2026-04-12 11:54:59.039999+05:30,0.5366666666666667,PLY CUTTER,PLY CUTTER,"""1103""",0.0,24.0,True,"[""B00719"", ""B00810"", ""B00899"", ""B01347"", ""B01525"", ""B01703"", ""B01881""]",0
L001072,B1-PBLT001,Steel Belt,1325215813079TUNE3,B00720,483.0,NOS,2026-04-12 23:00:00+05:30,2026-04-12 19:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882""]",0
L001073,B2-PBLT001,Steel Belt,1325215813079TUNE3,B00720,483.0,NOS,2026-04-12 23:00:00+05:30,2026-04-12 19:54:59.039999+05:30,0.5366666666666667,BELT CUTTER,CUTTING,"""801""",0.0,24.0,True,"[""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882""]",0
L001074,B350,FINAL COMPOUND,1325215813079TUNE3,B00720,840.0,KG,2026-04-12 23:00:00+05:30,2026-04-12 11:29:23.039999+05:30,0.15,FINAL MIXING,FINAL MIXING,"F270,310",4.0,120.0,True,"[""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882"", ""B00721"", ""B00812"", ""B00901"", ""B01349"", ""B01527"", ""B01705"", ""B01883"", ""B00722"", ""B00813"", ""B00902"", ""B01350"", ""B01528"", ""B01706"", ""B01884""]",0
L001075,BA13001,Bead Apex,1325215813079TUNE3,B00720,1932.0,NOS,2026-04-12 23:00:00+05:30,2026-04-12 19:57:59.039999+05:30,6.171666666666667,BEAD APEXING,BEAD APEXING,"""201"",""202"","" 0301""",0.0,72.0,True,"[""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882"", ""B00721"", ""B00812"", ""B00901"", ""B01349"", ""B01527"", ""B01705"", ""B01883""]",0
L001076,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,B00720,9726171.0,MM,2026-04-12 23:00:00+05:30,2026-04-12 19:59:59.040000+05:30,0.016666666666666666,CAP PLY SLITTER,CAP PLY SLITTER,"""701"",""702""",0.0,4.0,True,"[""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882""]",0
L001077,CPJ120,CALANDARED ROLL,1325215813079TUNE3,B00720,189210.9882352941,MM,2026-04-12 23:00:00+05:30,2026-04-12 15:40:23.039999+05:30,0.07883791176470586,FOUR ROLL CALENDAR,CALENDERING,"""901""",4.0,72.0,True,"[""B00720"", ""B00811"", ""B00900"", ""B01348"", ""B01526"", ""B01704"", ""B01882""]",0
